date,A1,A2,A3,A4,A5
2020-02-19,0.0017003346815274642,0.05555995844010139,0.3006658366559153,0.022926452775791334,0.6191474174466642
2020-02-20,0.0,0.06223052109552844,0.23482144185399104,0.023272061449395733,0.6796759756010846
2020-02-21,0.0007472740722821603,0.054962420274774104,0.21266611138345448,0.008546994134124263,0.7230772001353648
2020-02-22,0.0020451097474921964,0.06648091068499865,0.34212156444085146,0.008976775238014108,0.5803756398886436
2020-02-23,0.0,0.06065787620190293,0.3466882929472339,0.0,0.5926538308508631
2020-02-24,0.0,0.05919282114453246,0.045018648154386276,0.0,0.895788530701081
2020-02-25,0.0,0.06424735298233311,0.00010773003398100583,0.0,0.9356449169836859
2020-02-26,0.0,0.01993611618332425,0.0,0.0,0.9800638838166758
2020-02-27,0.0,0.03403190595721159,0.0,0.0,0.9659680940427884
2020-02-28,0.0,0.008719319461684638,0.0,0.0,0.9912806805383154
2020-02-29,0.0,0.023384394355574517,0.0,0.0,0.9766156056444255
2020-03-01,0.0,0.028649855796541557,0.00608061391106407,0.0,0.9652695302923945
2020-03-02,0.0,0.0,0.0,0.0,1.0
2020-03-03,0.0,0.0,0.0,0.0,1.0
2020-03-04,0.0,0.0,0.0,0.0,1.0
2020-03-05,0.0,0.0030357387039019745,0.021652520814222885,0.0,0.975311740481875
2020-03-06,0.0,0.0,0.0,0.0,1.0
2020-03-07,0.0,0.0,0.0,0.0,1.0
2020-03-08,0.0,0.0,0.0,0.0,1.0
2020-03-09,0.0,0.020492110690848466,0.09806473936294523,0.0,0.8814431499462064
2020-03-10,0.003329327982322364,0.010697343545621796,0.12192093395912423,0.021921279246701016,0.8421311152662305
2020-03-11,0.00704574970509402,0.0,0.1442699877870151,0.0499006461262443,0.7987836163816463
2020-03-12,0.013494090946278266,0.0,0.34889847446860833,0.11687214931960749,0.5207352852655057
2020-03-13,0.007231718422528682,0.00939187775508192,0.13997386048749635,0.07667388194935243,0.7667286613855405
2020-03-14,0.022504796521077126,0.010852416069861003,0.527852537088944,0.18471327064881185,0.2540769796713058
2020-03-15,0.023964541856935792,0.01171996858037911,0.5895789291026924,0.19260698273171944,0.18212957772827332
2020-03-16,0.030387414406758406,0.01165769434040944,0.5785995743155294,0.2630533165102422,0.11630200042706036
2020-03-17,0.02972123714776439,0.014015195823686044,0.6194090811265207,0.2702131466497969,0.06664133925223188
2020-03-18,0.019151425027746853,0.008170177742883741,0.7312038294996815,0.20209727029942104,0.039377297430266675
2020-03-19,0.025970955147142677,0.012813712891516324,0.6777614348572636,0.24270444440396238,0.04074945270011519
2020-03-20,0.022162804604838212,0.00952070663057658,0.7369880569761943,0.20023200651560227,0.03109642527278865
2020-03-21,0.005775541282065236,0.002261018119587656,0.8910110813318503,0.09284195735573532,0.008110401910761603
2020-03-22,0.029521031401396204,0.033565613470445926,0.38099803078625055,0.42514398629818845,0.130771338043719
2020-03-23,0.02425571892421049,0.02029610127768091,0.5650352367567787,0.3199930245802458,0.07041991846108413
2020-03-24,0.0234864836415448,0.02378082492772368,0.4836487380831422,0.3396969040891285,0.12938704925846084
2020-03-25,0.017236938174633842,0.01589185639890186,0.5958360919430014,0.2873345508928369,0.0837005625906262
2020-03-26,0.011182118541428712,0.008148230016757355,0.673566284269566,0.2438562689151632,0.06324709825708495
2020-03-27,0.009260930049687092,0.005100963926819451,0.765167326422851,0.1744554692991679,0.046015310301474474
2020-03-28,0.004788734360368661,0.0009529881222143551,0.9274206609533657,0.03072422720184792,0.03611338936220334
2020-03-29,0.010163220885216071,0.0026653550111176184,0.8321462044085592,0.1130933355681137,0.041931884126993405
2020-03-30,0.01966997922494386,0.017333079505303224,0.5312858868610812,0.3538550497651888,0.07785600464348308
2020-03-31,0.013391917727672484,0.010678050743967198,0.7479277081757545,0.1744712809969098,0.05353104235569617
2020-04-01,0.012348127647652956,0.006411953893575087,0.791966109693529,0.1336364863120673,0.055637322453175576
2020-04-02,0.012699652676418843,0.00595850608654587,0.8423370148110124,0.09153899698930472,0.047465829436717996
2020-04-03,0.014842885585871973,0.007131049867341491,0.7944538028497645,0.12848237156405715,0.05508989013296461
2020-04-04,0.012449761657309506,0.006201115909118773,0.7944666924989461,0.14025358287846856,0.046628847056157066
2020-04-05,0.005376781285764963,5.82906493003469e-05,0.9501873021282236,0.02154320880453442,0.022834417132176814
2020-04-06,0.0027692951042776947,0.0,0.9726296896273272,0.0006679997231348487,0.023933015545260245
2020-04-07,0.0,0.0,1.0,0.0,0.0
2020-04-08,0.0016381765170313655,0.0,0.9851003241384955,0.004870142740358885,0.008391356604114034
2020-04-09,0.0010013630264207685,0.0,0.9930902924830698,0.0,0.005908344490509535
2020-04-10,0.0,0.0,1.0,0.0,0.0
2020-04-11,0.0,0.0,1.0,0.0,0.0
2020-04-12,0.0,0.0,1.0,0.0,0.0
2020-04-13,0.0,0.0,1.0,0.0,0.0
2020-04-14,0.0013316241113648726,0.0,0.9978693889733834,0.0007989869152516884,0.0
2020-04-15,0.0,0.0,1.0,0.0,0.0
2020-04-16,0.0,0.0,1.0,0.0,0.0
2020-04-17,0.0,0.0,1.0,0.0,0.0
2020-04-18,0.0,0.0,1.0,0.0,0.0
2020-04-19,0.0,0.0,1.0,0.0,0.0
2020-04-20,0.0,0.0,1.0,0.0,0.0
2020-04-21,0.0,0.0,1.0,0.0,0.0
2020-04-22,0.0,0.0,1.0,0.0,0.0
2020-04-23,0.0,0.0,1.0,0.0,0.0
2020-04-24,0.0,0.0,1.0,0.0,0.0
2020-04-25,0.0,0.0,1.0,0.0,0.0
2020-04-26,0.0,0.0,1.0,0.0,0.0
2020-04-27,0.015395610028771652,0.005069580767367323,0.8614164387845967,0.07926909652140524,0.038849273897859075
2020-04-28,0.007497209742914658,0.00815011479080436,0.9503759573433421,0.01766596351126961,0.01631075461166929
2020-04-29,0.006160736200596515,0.00913114962670943,0.9710724336389757,0.005533020505510872,0.008102660028207575
2020-04-30,0.009165874133686695,0.007822841855719465,0.952094072014765,0.012640026851850818,0.018277185143977744
2020-05-01,0.0,0.0,1.0,0.0,0.0
2020-05-02,0.0009251319654417518,0.003344905226862196,0.9957299628076959,0.0,0.0
2020-05-03,0.0,0.0,1.0,0.0,0.0
2020-05-04,0.0,0.0,1.0,0.0,0.0
2020-05-05,0.0,0.0,1.0,0.0,0.0
2020-05-06,0.0,0.0,1.0,0.0,0.0
2020-05-07,0.004595988218792264,0.0,0.9826115532780769,0.012792458503130854,0.0
2020-05-08,0.01079881086545007,0.0015043167324336158,0.9230824067274424,0.06461446567467372,0.0
2020-05-09,0.020925247152134775,0.0062559953996255135,0.8570736126661506,0.10400000404419503,0.011745140737893855
2020-05-10,0.01097122646901442,0.010522162529348048,0.9498561417913031,0.028650469210334564,0.0
2020-05-11,0.0,0.0,1.0,0.0,0.0
2020-05-12,0.0,0.0,1.0,0.0,0.0
2020-05-13,0.0,0.0,1.0,0.0,0.0
2020-05-14,0.0,0.0,1.0,0.0,0.0
2020-05-15,0.0,0.0,1.0,0.0,0.0
2020-05-16,0.008377888102316718,0.0003082929527709914,0.9795502566978703,0.011763562247041798,0.0
2020-05-17,0.03158025267850642,0.010904315954795393,0.7307333124829168,0.19876041070838535,0.028021708175395853
2020-05-18,0.04125886784526937,0.01896843385913439,0.6430789403071521,0.2629268546906852,0.033766903297758936
2020-05-19,0.031787114198533535,0.008823525383212086,0.7159592574185929,0.21743660403932302,0.025993498960338694
2020-05-20,0.020214970711171624,0.007601510477886288,0.8494239945589926,0.11431705322344571,0.00844247102850345
2020-05-21,0.03185526489657151,0.008229983054465935,0.7962365644439209,0.14704593387470466,0.016632253730337183
2020-05-22,0.0410527006848203,0.004176683814948269,0.8338992759032606,0.11964427045449541,0.001227069142475258
2020-05-23,0.042169313627837095,0.003846961534176482,0.872505263949769,0.08147846088821753,0.0
2020-05-24,0.0924365136915964,0.008811430299134141,0.8321794103117574,0.06657264569751209,0.0
2020-05-25,0.14101748213659565,0.007487584854341749,0.7389176671727317,0.11257726583633107,0.0
2020-05-26,0.28511857924572276,0.013291101810057111,0.5080308181076789,0.17066368322271736,0.022895817613823952
2020-05-27,0.5012868139214214,0.0047212977586817105,0.2994375238300525,0.18000352496648547,0.014550839523358956
2020-05-28,0.6998022692634075,0.00037952839668056737,0.19184462813346143,0.10046283478513562,0.007510739421314836
2020-05-29,0.7977376632265216,0.0,0.1731514120788527,0.029110924694625725,0.0
2020-05-30,0.9748091215729389,0.0,0.025190878427061136,0.0,0.0
2020-05-31,1.0,0.0,0.0,0.0,0.0
2020-06-01,1.0,0.0,0.0,0.0,0.0
2020-06-02,1.0,0.0,0.0,0.0,0.0
2020-06-03,0.993591854964281,0.0,0.0064081450357189075,0.0,0.0
2020-06-04,0.7357543918784804,0.0,0.15125636999071654,0.11298923813080314,0.0
2020-06-05,0.47970987066330323,0.004190424961131842,0.33370592226329393,0.17747112034145213,0.004922661770818938
2020-06-06,0.43468458241849445,0.007211506529865606,0.36763950650463356,0.18371935159070893,0.00674505295629739
2020-06-07,0.4515887915803057,0.0023452026213746265,0.356600895324346,0.189270013062374,0.00019509741159959987
2020-06-08,0.5004647469173177,0.005086196106750394,0.30902829313794583,0.17656914053484132,0.008851623303144745
2020-06-09,0.5220510207739536,0.0013048089765742756,0.33402909094679917,0.13680824548828371,0.00580683381438942
2020-06-10,0.550819126716654,0.0,0.3515449380251168,0.0976359352582292,0.0
2020-06-11,0.6301822185396512,0.0,0.27640921181696937,0.09340856964337942,0.0
2020-06-12,0.7433387037751703,0.00127961226880886,0.1434703242536764,0.10768286774838741,0.004228491953957028
2020-06-13,0.8064385765439703,0.0002655359365405785,0.10263680160653178,0.08833395993330245,0.002325125979654869
2020-06-14,0.8214600886638604,0.0,0.13568563213204324,0.04285427920409636,0.0
2020-06-15,0.7401353551271627,0.00018707849417734165,0.19751706584596632,0.06216050053269373,0.0
2020-06-16,0.3879714882113575,0.007950783790473193,0.37169133829862944,0.2177565192194768,0.014629870480063097
2020-06-17,0.19380217729406926,0.02171714326312607,0.4547234477534011,0.312116639153597,0.017640592535806576
2020-06-18,0.13060596416828474,0.031186658902672706,0.29409776378917457,0.49596946416729387,0.048140148972574154
2020-06-19,0.12804872789832686,0.046050467574741405,0.26539779431951427,0.5129384563582867,0.04756455384913073
2020-06-20,0.08927041166193303,0.05008515506629441,0.2047886175503891,0.5962908190802323,0.05956499664115111
2020-06-21,0.06868919204640297,0.04870714688676245,0.10580853581101132,0.7057096795345945,0.07108544572122895
2020-06-22,0.05844232167600462,0.0441342731558611,0.10289285624887796,0.7262383382587629,0.06829221066049367
2020-06-23,0.05203126535961966,0.041023014069169944,0.10495253282609472,0.7381236606354875,0.06386952710962832
2020-06-24,0.050690884888324315,0.03191262710620833,0.16035393272517287,0.7028506837195669,0.054191871560727446
2020-06-25,0.04727220606165143,0.02323325588203512,0.24561766131466373,0.649503147771556,0.03437372897009335
2020-06-26,0.04496360994993796,0.016442966277991564,0.34528154535504657,0.5753909786670264,0.017920899749997513
2020-06-27,0.0890198153250771,0.013823668499214133,0.29268372220546274,0.5841592435080816,0.020313550462164633
2020-06-28,0.07190289283441223,0.013334261384572721,0.30496967367917815,0.5862012727790827,0.023591899322754115
2020-06-29,0.06192841257404873,0.01611834973656405,0.30016617556680747,0.5975179910733291,0.02426907104925046
2020-06-30,0.06714628657198131,0.014103805051355708,0.2477489661631292,0.6445194780104109,0.026481464203123313
2020-07-01,0.10089744410539067,0.01016051151432084,0.26395817190095483,0.6102051879436134,0.01477868453572026
2020-07-02,0.17442190459986573,0.0108338440871271,0.25815457316866436,0.5400099669074178,0.016579711236925053
2020-07-03,0.2098192906731246,0.01047576912860912,0.2615173677358812,0.5013973482715292,0.016790224190856018
2020-07-04,0.22183247348099747,0.012196324351775457,0.22100760708497352,0.5229852218734543,0.021978373208799133
2020-07-05,0.22993963102860435,0.011399920017173,0.2110574695122947,0.5267349920139958,0.020867987427932146
2020-07-06,0.25780306234294104,0.013232749264068387,0.14906279459865818,0.551423467736107,0.02847792605822528
2020-07-07,0.32440756191651626,0.01308582939126643,0.09738729129686226,0.5335102280343079,0.031609089361047046
2020-07-08,0.5339283513338698,0.007835069077981684,0.03458895243643456,0.3985321872886423,0.02511543986307154
2020-07-09,0.6830280414990598,0.002722063342444337,0.015936464413381844,0.28329359010910976,0.015019840636004244
2020-07-10,0.7635920280361164,0.00026276123819435684,0.0010237198031458686,0.2248628685487242,0.010258622373819165
2020-07-11,0.8474012931880335,0.0,0.0,0.15152004823910933,0.0010786585728572084
2020-07-12,0.97530612769434,0.0,0.0,0.024693872305659996,0.0
2020-07-13,0.9806375770750289,0.0,0.0,0.019362422924971198,0.0
2020-07-14,0.9115847514202727,0.0,0.0,0.08841524857972731,0.0
2020-07-15,0.7670953936704075,0.0,0.0,0.23290460632959253,0.0
2020-07-16,0.4249911432809894,0.0,0.0,0.5750088567190106,0.0
2020-07-17,0.12964921211412023,0.0,0.0,0.8703507878858799,0.0
2020-07-18,0.025667947452375828,0.0,0.0,0.974332052547624,0.0
2020-07-19,0.0,0.0,0.0,1.0,0.0
2020-07-20,0.0,0.0,0.0,1.0,0.0
2020-07-24,0.0,0.0,0.08227522186784736,0.9177247781321526,0.0
2020-07-25,0.002953750949406961,0.0,0.15566441617613475,0.8413818328744583,0.0
2020-07-26,0.0,0.0,0.1545098251679756,0.8454901748320245,0.0
2020-07-27,0.0,0.0,0.2119488161728082,0.7880511838271917,0.0
2020-07-28,0.0,0.0,0.37734238038472767,0.6226576196152723,0.0
2020-07-29,0.0,0.0,0.2824394052522407,0.7175605947477594,0.0
2020-07-30,0.0,0.0,0.35287241199343244,0.6471275880065676,0.0
2020-07-31,0.0,0.0,0.4691867647615018,0.5308132352384981,0.0
2020-08-01,0.004602080431481248,0.0,0.4304579955250136,0.5649399240435049,0.0
2020-08-02,0.003784990103822619,0.0,0.4758330691659199,0.5203819407302575,0.0
2020-08-03,0.0,0.0,0.5820612388347342,0.4179387611652656,0.0
2020-08-04,0.02557514748054926,0.0,0.5780582812699577,0.3963665712494929,0.0
2020-08-05,0.016991724550691298,0.0,0.6720290345850098,0.31097924086429884,0.0
2020-08-06,0.02516661296459191,0.0,0.6413034712107188,0.33352991582468916,0.0
2020-08-07,0.038632421239494785,0.0,0.47781768207240405,0.483549896688101,0.0
2020-08-08,0.03518330922591281,0.0,0.2771542334007981,0.6876624573732892,0.0
2020-08-09,0.04499377064459546,0.0,0.16660500500901837,0.7884012243463862,0.0
2020-08-10,0.027921100831768145,0.0,0.16115589006330927,0.8109230091049225,0.0
2020-08-11,0.0,0.0,0.3716015670232322,0.6283984329767679,0.0
2020-08-12,0.0,0.0,0.25814402965852445,0.7418559703414754,0.0
2020-08-13,0.0,0.0,0.294810054328986,0.705189945671014,0.0
2020-08-14,0.0,0.0,0.3585802656355739,0.6414197343644261,0.0
2020-08-15,0.0,0.0,0.23613717424285507,0.7638628257571448,0.0
2020-08-16,0.0051903560847266356,0.0,0.12728698960569107,0.8675226543095822,0.0
2020-08-17,0.004933537799725149,0.0,0.2367778126491842,0.7582886495510904,0.0
2020-08-18,0.0038326160048420127,0.0,0.21044012285310876,0.785727261142049,0.0
2020-08-19,0.02858739492898997,0.0,0.17557555867682056,0.7958370463941894,0.0
2020-08-20,0.05945654605721566,0.0,0.13948738222243057,0.8010560717203538,0.0
2020-08-21,0.07798552655748159,0.0,0.052598038474346076,0.8694164349681721,0.0
2020-08-22,0.1148112662741169,0.0,0.09240560451623002,0.7927831292096531,0.0
2020-08-23,0.1523541439889592,0.0,0.21521299554924458,0.6324328604617961,0.0
2020-08-24,0.14924688069525965,0.0,0.25432487060383085,0.5964282487009096,0.0
2020-08-25,0.25563953476220613,0.0,0.19799156122280703,0.5463689040149868,0.0
2020-08-26,0.48578020037818537,0.0,0.12647177710868324,0.38774802251313145,0.0
2020-08-27,0.4860722719640683,0.0,0.19812632766009958,0.31580140037583204,0.0
2020-08-28,0.632231002613767,0.0,0.1814129071558297,0.18635609023040334,0.0
2020-08-29,0.559940610487301,0.0,0.24303771790110967,0.1970216716115894,0.0
2020-08-30,0.3919510691018835,0.0,0.3564006646719537,0.251648266226163,0.0
2020-08-31,0.29238978224728207,0.0,0.3775954828449711,0.33001473490774685,0.0
2020-09-01,0.5031833516905589,0.0,0.2737133878694119,0.22310326044002918,0.0
2020-09-02,0.41905104159162165,0.0,0.2919139465864352,0.2890350118219431,0.0
2020-09-03,0.5528775512205156,0.0,0.274316529492194,0.17280591928729042,0.0
2020-09-04,0.6805190465372151,0.0,0.20078141752421325,0.11869953593857162,0.0
2020-09-05,0.5536142875108325,0.0,0.24891187849748303,0.19747383399168453,0.0
2020-09-06,0.20144374278661398,0.0,0.44251327479642544,0.3560429824169607,0.0
2020-09-07,0.40634685654547686,0.0,0.3328072878255793,0.2608458556289439,0.0
2020-09-08,0.4160960213659081,0.0,0.36445804549235983,0.2194459331417319,0.0
2020-09-09,0.45198887846434316,0.0,0.2928539942433481,0.2551571272923089,0.0
2020-09-10,0.3172900576030182,0.0011151984265196768,0.2641442649061466,0.41745047906431554,0.0
2020-09-11,0.15373084441261725,0.008284960711685788,0.27518206021390684,0.5529322918992955,0.00986984276249478
2020-09-12,0.36257377472332214,0.002672426793812275,0.1991002110335598,0.4346398712208958,0.0010137162284100838
2020-09-13,0.25942780627302103,0.004179582203959781,0.1921765788912097,0.5383638660532062,0.005852166578603265
2020-09-14,0.19518573587104435,0.0069362911762519235,0.16402172556700403,0.6239720449159191,0.009884202469780546
2020-09-15,0.20655461317749285,0.0039293640384036425,0.14917699523949463,0.6369478814447065,0.003391146099902362
2020-09-16,0.1715515728930241,0.003276149378475736,0.11270625265121664,0.7063773972136638,0.006088627863619753
2020-09-17,0.13104496358288062,0.0,0.10385549466455746,0.7650995417525619,0.0
2020-09-18,0.12128357101460767,0.0,0.12479811155774549,0.7539183174276467,0.0
2020-09-19,0.09806997589002908,0.0,0.16077895826489266,0.7411510658450781,0.0
2020-09-20,0.09526038684942185,0.0,0.21928254488788948,0.6854570682626886,0.0
2020-09-21,0.06563445530267616,0.0,0.2411690257237575,0.6931965189735664,0.0
2020-09-22,0.026941711647629915,0.0,0.3288573085767268,0.6442009797756434,0.0
2020-09-23,0.009809362271303738,0.0,0.4548664509480552,0.5353241867806409,0.0
2020-09-24,0.01822304358152769,0.0,0.3310390498370535,0.6507379065814187,0.0
2020-09-25,0.014267578547213115,0.0,0.3292942590422814,0.6564381624105056,0.0
2020-09-26,0.013622098678491835,0.00026841010202769897,0.3605899007112523,0.625519590508228,0.0
2020-09-27,0.01156704187480283,0.0023333777868199627,0.3172239940162172,0.6672661110493927,0.0016094752727673824
2020-09-28,0.014097698870446292,0.003922377530476005,0.3574190229984926,0.6217780610795067,0.0027828395210783945
2020-09-29,0.010446354926469451,0.0,0.37619930749505887,0.6133543375784717,0.0
2020-09-30,0.009841072786129345,0.0,0.4315781370409766,0.558580790172894,0.0
2020-10-01,0.01446067994075009,0.002057680804930649,0.439703859953834,0.5437777793004853,0.0
2020-10-02,0.01650367097115967,0.0,0.4430253650824356,0.5404709639464048,0.0
2020-10-03,0.012246150037848846,0.0,0.45311505741731184,0.5346387925448394,0.0
2020-10-04,0.016603350270867828,0.0,0.4767789609220827,0.5066176888070495,0.0
2020-10-05,0.016098667408167486,0.0,0.4251710356819591,0.5587302969098735,0.0
2020-10-06,0.017664273815063844,0.0,0.43856339107715747,0.5437723351077788,0.0
2020-10-07,0.018457230201304485,0.0,0.3777995370894413,0.6037432327092543,0.0
2020-10-08,0.020861408647435672,0.004647730063343274,0.3794486074429747,0.5950422538462462,0.0
2020-10-09,0.032299837529704195,0.0,0.5421112585290072,0.42558890394128857,0.0
2020-10-10,0.04914429513046058,0.00549957581281723,0.40760232571601146,0.5377538033407108,0.0
2020-10-11,0.055320991391390045,0.0,0.47976146399644687,0.4649175446121629,0.0
2020-10-12,0.04330010889852092,0.004531119507271751,0.40554509970072417,0.5466236718934832,0.0
2020-10-13,0.045868978483765324,0.01122242195988581,0.34328709451587386,0.5996215050404752,0.0
2020-10-14,0.06226125916961571,0.015608993040067777,0.2825571875743007,0.6302676544045477,0.009304905811468096
2020-10-15,0.05194830503841961,0.007820744948215785,0.30462130623549005,0.6250664405665369,0.010543203211337653
2020-10-16,0.0500226786975139,0.005391818287931366,0.34979744476206465,0.5883321678416769,0.0064558904108132295
2020-10-17,0.05179643462614618,0.00707372371490176,0.341786656689966,0.5914321015666573,0.00791108340232885
2020-10-18,0.05680164562830416,0.009231830275337354,0.3152505999623121,0.6038431419648242,0.014872782169222047
2020-10-19,0.06357559219981104,0.01035155439659751,0.31752445653694006,0.5928035922793522,0.015744804587299235
2020-10-20,0.06333993974677204,0.010507542839158696,0.294077441107685,0.6091347892468699,0.022940287059514123
2020-10-21,0.0746227208475729,0.01167932149323929,0.27763598401622713,0.6068786097019707,0.029183363940989963
2020-10-22,0.07847433512785129,0.013050677041173443,0.2781219294130738,0.6044127453195758,0.02594031309832577
2020-10-23,0.10331396702023929,0.015953574913216223,0.34617500734826623,0.5156514976198724,0.01890595309840582
2020-10-24,0.11358603810403653,0.013494814626826779,0.2677295062673933,0.5766677707987474,0.028521870202996076
2020-10-25,0.13396601756979623,0.01601344325234065,0.20125922819062342,0.6124300347390835,0.03633127624815613
2020-10-26,0.11786908101722782,0.013775259493916621,0.2452578266832923,0.5922280169256788,0.03086981587988426
2020-10-27,0.07250642551844305,0.013336570944072406,0.23083709428032717,0.6499415943058336,0.03337831495132395
2020-10-28,0.06388608034274908,0.019067162476204283,0.21048929169942815,0.660136068580443,0.046421396901175256
2020-10-29,0.053941674568797816,0.006388079949954082,0.21233819013823657,0.7030853811614732,0.0242466741815384
2020-10-30,0.057472198678956,0.011677759954847856,0.2538114647307433,0.6385358870255373,0.038502689609915625
2020-10-31,0.04815700658578086,0.019527311335954638,0.19432331568384764,0.6880640174032425,0.049928348991174445
2020-11-01,0.04214139225806836,0.009265020430427637,0.23002310087414396,0.662882252416481,0.05568823402087924
2020-11-02,0.0376604598955764,0.02162675325274811,0.3310645513393891,0.572273154800796,0.03737508071149039
2020-11-03,0.044024068559580264,0.02183263480580573,0.1983075383613503,0.6724910866915617,0.06334467158170193
2020-11-04,0.03758525149771721,0.027339712291737987,0.13881797526612702,0.704622027825528,0.09163503311888999
2020-11-05,0.04247493756360944,0.03339034018300635,0.09907490926348289,0.7501889844845104,0.07487082850539076
2020-11-06,0.03318984328704748,0.06552081190593129,0.12422839430506535,0.6958942645916532,0.0811666859103027
2020-11-07,0.03305845258796322,0.038718196113618465,0.1711391097038721,0.6711432230781907,0.08594101851635552
2020-11-08,0.03357297304096656,0.05698857468936624,0.1538656937225446,0.6542247965421124,0.10134796200501003
2020-11-09,0.035348080673392686,0.017900736221536505,0.2345078480068432,0.6057992862245176,0.10644404887370999
2020-11-10,0.02532548348916209,0.02832286357014265,0.21670562678593122,0.6060020589214542,0.12364396723330973
2020-11-11,0.022263411913077305,0.054659367438814534,0.24480306728007695,0.5413811642717171,0.13689298909631406
2020-11-12,0.025027872604046795,0.012018643894962322,0.2555207559594108,0.5721353063592534,0.13529742118232657
2020-11-13,0.025683839477482713,0.058110013059671305,0.21878446727730166,0.5525425378717215,0.14487914231382262
2020-11-14,0.023362989583253634,0.047824511502178646,0.27900566104417035,0.4881072876420837,0.16169955022831367
2020-11-15,0.022010783283318573,0.04205597058375,0.29764850590989733,0.4469487405054753,0.19133599971755866
2020-11-16,0.017511120771187508,0.031826014108651574,0.2507392645873652,0.5291865745835039,0.17073702594929205
2020-11-17,0.02461717686334117,0.043424232692361064,0.26162275410877744,0.5106244816289113,0.1597113547066092
2020-11-18,0.02907528566102701,0.03972319785311819,0.2511971238725749,0.542363893629241,0.13764049898403902
2020-11-19,0.027391296366774162,0.026910715326899218,0.2159583519240228,0.6070364505281489,0.12270318585415471
2020-11-20,0.02967542615685259,0.04392078800579693,0.17659269542535463,0.6071344548723523,0.14267663553964352
2020-11-21,0.027819435248203052,0.029872445140577346,0.22414614449465886,0.5949746625501364,0.12318731256642428
2020-11-22,0.025888702147966604,0.028952393319112285,0.20329744182280668,0.6132695157967692,0.12859194691334513
2020-11-23,0.0331158953634072,0.020857170783483335,0.1851576645839688,0.6418255641535091,0.11904370511563137
2020-11-24,0.03632574649605982,0.034687508124129955,0.16674337883870666,0.6288658481733103,0.13337751836779338
2020-11-25,0.03234695819523581,0.05053720581785092,0.21059265203776215,0.6113960093722093,0.09512717457694185
2020-11-26,0.03501749982931636,0.047561076453666466,0.18576708738041398,0.6024417023224223,0.12921263401418098
2020-11-27,0.03755007622652218,0.036411787787266704,0.2156236261613919,0.595693225203433,0.11472128462138621
2020-11-28,0.027023987844157757,0.08911302513343204,0.2446633726746224,0.5294788430487601,0.10972077129902773
2020-11-29,0.0321452987363226,0.0353281680805609,0.19672025043555005,0.6111838454682905,0.12462243727927592
2020-11-30,0.030221572708951365,0.09419079830318808,0.1822305101047139,0.5804385189607165,0.11291859992243006
2020-12-01,0.031248530826061806,0.10224715413027251,0.14843480749165872,0.5972379100065498,0.1208315975454573
2020-12-02,0.02860503603080946,0.030272559650923604,0.17881040561157854,0.6353213820182934,0.12699061668839484
2020-12-03,0.03202466781311978,0.014567534125092263,0.1747371541776247,0.6613515777281926,0.11731906615597057
2020-12-04,0.026832751837828434,0.0784210917135575,0.19468816163103125,0.564170108688762,0.1358878861288208
2020-12-05,0.03449309684944343,0.08363974253882923,0.2073992151023083,0.53784286240106,0.13662508310835889
2020-12-06,0.02854974871691942,0.04849739084947539,0.2118760088547991,0.5652958307367943,0.14578102084201147
2020-12-07,0.025080565635352083,0.08876229900432536,0.19096265412409452,0.5509953290127051,0.14419915222352303
2020-12-08,0.029396454182407453,0.06236866297352249,0.14917503213104338,0.5729280505377001,0.18613180017532652
2020-12-09,0.03370763642055928,0.013873923868336274,0.17995040726177858,0.5722158619933589,0.20025217045596716
2020-12-10,0.03205226989362421,0.06155801988908999,0.21785217937181506,0.5037878606112678,0.1847496702342029
2020-12-11,0.031324137406934946,0.05980697488861905,0.16280318279884398,0.5536677476469907,0.19239795725861128
2020-12-12,0.03346528942904532,0.012322491297979743,0.15294125801406572,0.5852674698775919,0.2160034913813172
2020-12-13,0.02808051526372987,0.05502255774981318,0.17012835911097846,0.508745332068982,0.23802323580649637
2020-12-14,0.02934508039422959,0.03327817342966524,0.22340645476047113,0.47512111730708206,0.23884917410855222
2020-12-15,0.025837448219080593,0.032543250392244004,0.3130247195187368,0.4225781251135996,0.20601645675633906
2020-12-16,0.03012825011582352,0.04129852214153096,0.2562720639278826,0.42894121332623114,0.2433599504885317
2020-12-17,0.027092355146597573,0.031231118652335084,0.2642141093088861,0.404929553040879,0.2725328638513022
2020-12-18,0.02472859733354498,0.013514588703768211,0.2910767499067175,0.39967763675731194,0.2710024272986572
2020-12-19,0.026247507063541634,0.0178682037396447,0.2035374189969908,0.3994200384659185,0.3529268317339043
2020-12-20,0.022818661488025326,0.018665374496321198,0.15005026528273258,0.4958223973381478,0.31264330139477303
2020-12-21,0.021101102480614253,0.03259828950370896,0.1603255199740059,0.41351259899402026,0.37246248904765045
2020-12-22,0.023035277149258557,0.021214032687073073,0.2554296575348917,0.3314686325304024,0.36885240009837417
2020-12-23,0.027718534215311924,0.014054081588285264,0.32937052522708793,0.2899762456918652,0.3388806132774497
2020-12-24,0.020691594973254915,0.027945551048173166,0.33018055836961907,0.27185008252093096,0.34933221308802165
2020-12-25,0.02277857670559142,0.019602241247109485,0.21917564272885642,0.332617741000122,0.4058257983183207
2020-12-26,0.02287835875537861,0.009088419471526943,0.24385055837281977,0.31352346525419583,0.41065919814607865
2020-12-27,0.019956866438163953,0.009510173012677994,0.22042502068741027,0.3310333749794306,0.41907456488231726
