date,pattern
2019-09-27,1011010
2019-09-28,1011010
2019-09-29,1011010
2019-09-30,0011010
2019-10-01,1011010
2019-10-02,1011010
2019-10-03,1011010
2019-10-04,1011010
2019-10-05,0011010
2019-10-06,0011011
2019-10-07,0011011
2019-10-08,0011011
2019-10-09,0011011
2019-10-10,0011011
2019-10-11,0011011
2019-10-12,1011011
2019-10-13,1010011
2019-10-14,1010011
2019-10-15,1010011
2019-10-16,1010011
2019-10-17,1010011
2019-10-18,1010011
2019-10-19,1010011
2019-10-20,0010011
2019-10-21,0000011
2019-10-22,0000011
2019-10-23,0000011
2019-10-24,0000011
2019-10-25,0000011
2019-10-26,0000011
2019-10-27,0000011
2019-10-28,0000011
2019-10-29,0000011
2019-10-30,0000011
2019-10-31,0000011
2019-11-01,0000011
2019-11-02,0000011
2019-11-03,0000011
2019-11-04,0000011
2019-11-05,0000011
2019-11-06,0000011
2019-11-07,0000011
2019-11-08,0000011
2019-11-09,0000011
2019-11-10,0000001
2019-11-11,0000011
2019-11-12,0000001
2019-11-13,0000011
2019-11-14,0000001
2019-11-15,0000001
2019-11-16,0000001
2019-11-17,0000001
2019-11-18,0000001
2019-11-19,0000001
2019-11-20,0000001
2019-11-21,0000001
2019-11-22,0000001
2019-11-23,0000001
2019-11-24,0000001
2019-11-25,0000001
2019-11-26,0000001
2019-11-27,0000001
2019-11-28,0000001
2019-11-29,0000001
2019-11-30,0000001
2019-12-01,0000001
2019-12-03,0100001
2019-12-04,0100001
2019-12-05,0000001
2019-12-06,0000001
2019-12-07,0000001
2019-12-09,0100001
2019-12-10,0100001
2019-12-11,0100001
2019-12-12,0100001
2019-12-13,0100001
2019-12-14,0100001
2019-12-15,0100001
2019-12-16,0100001
2019-12-17,0100001
2019-12-18,0100001
2019-12-20,0100001
2019-12-21,0100001
2019-12-22,0100001
2019-12-23,0100001
2019-12-24,0100001
2019-12-25,0100001
2019-12-26,0100001
2019-12-28,0100001
2019-12-29,0100001
2019-12-30,0100001
2019-12-31,0100001
2020-01-02,0100001
2020-01-03,0100001
2020-01-04,0100001
2020-01-05,0100001
2020-01-06,0100001
2020-01-22,0100001
2020-01-23,0100001
2020-01-24,0100001
2020-01-25,0100001
2020-01-26,0100001
2020-01-27,0000001
2020-01-28,0100001
2020-01-29,0100001
2020-01-30,0100001
2020-01-31,0000001
2020-02-01,0000001
2020-02-02,0100001
2020-02-03,0100001
2020-02-04,0100001
2020-02-05,0100001
2020-02-06,0100001
2020-02-07,0100001
2020-02-08,0100001
2020-02-09,0100001
2020-02-10,0100001
2020-02-11,0100001
2020-02-12,0100001
2020-02-13,0100001
2020-02-14,0100001
2020-02-15,0100001
2020-02-16,0100001
2020-02-17,0100001
2020-02-18,0100000
2020-02-19,0100000
2020-02-20,0100000
2020-02-21,0100000
2020-02-22,0100000
2020-02-23,0100000
2020-02-24,0100000
2020-02-25,0100000
2020-02-26,0100000
2020-02-27,0100000
2020-02-28,0100000
2020-02-29,0100000
2020-03-01,0100000
2020-03-02,0100000
2020-03-03,0100000
2020-03-04,0100000
2020-03-05,0100000
2020-03-06,0100000
2020-03-07,0100000
2020-03-08,0100000
2020-03-09,0100000
2020-03-10,0100000
2020-03-11,0100000
2020-03-12,0100001
2020-03-13,0100000
2020-03-14,0000001
2020-03-15,0000001
2020-03-16,0000001
2020-03-17,0000001
2020-03-18,0000001
2020-03-19,0000101
2020-03-20,0000101
2020-03-21,0000101
2020-03-22,0100001
2020-03-23,0000001
2020-03-24,0000001
2020-03-25,0000001
2020-03-26,0000001
2020-03-27,0000101
2020-03-28,1000101
2020-03-29,1000101
2020-03-30,0000001
2020-03-31,0000101
2020-04-01,1000101
2020-04-02,1000101
2020-04-03,1000101
2020-04-04,1000101
2020-04-05,1000101
2020-04-06,1000101
2020-04-07,1000101
2020-04-15,1000101
2020-04-16,0000101
2020-04-17,0000101
2020-04-18,0000101
2020-04-20,1000101
2020-04-21,0000101
2020-04-22,0000101
2020-04-24,0000101
2020-04-26,0000101
2020-04-28,0000101
2020-04-29,0000001
2020-04-30,0000101
2020-05-01,0000101
2020-05-02,0000101
2020-05-04,0000001
2020-05-05,0000101
2020-05-06,0000101
2020-05-07,0000001
2020-05-10,0000101
2020-05-11,0000101
2020-05-14,0000101
2020-05-15,0000101
2020-05-16,0000101
2020-05-17,0000001
2020-05-18,0000001
2020-05-20,0000101
2020-05-21,0000101
2020-05-23,0000001
2020-05-24,0000001
2020-05-25,0000001
2020-05-26,0010011
2020-05-29,1010011
2020-05-30,1010011
2020-05-31,1010011
2020-06-01,1010011
2020-06-02,1010011
2020-06-03,1010011
2020-06-04,1010011
2020-06-05,1010011
2020-06-06,0010011
2020-06-08,0010011
2020-06-10,0010011
2020-06-12,1010011
2020-06-13,1010011
2020-06-14,1010011
2020-06-15,1010011
2020-06-17,1010010
2020-06-18,1110010
2020-06-19,1110010
2020-06-20,1110010
2020-06-21,1110010
2020-06-22,1110010
2020-06-23,1110010
2020-06-24,1110010
2020-06-25,1110010
2020-06-26,1010010
2020-06-27,1010011
2020-06-29,1010011
2020-06-30,1010011
2020-07-01,1010011
2020-07-02,1010011
2020-07-03,1010011
2020-07-04,1010011
2020-07-05,1010011
2020-07-06,1010011
2020-07-07,1010011
2020-07-08,1010011
2020-07-09,1010011
2020-07-10,1010011
2020-07-11,1010011
2020-07-12,1010011
2020-07-13,1010011
2020-07-14,1010011
2020-07-15,1010011
2020-07-17,1010011
2020-07-18,1000011
2020-07-19,1000011
2020-07-20,1000011
2020-07-25,1000011
2020-07-26,1000011
2020-07-27,1000011
2020-07-28,1000011
2020-07-29,1000011
2020-07-30,1000011
2020-07-31,1000001
2020-08-01,1000011
2020-08-02,1000001
2020-08-04,1000001
2020-08-05,1000001
2020-08-06,1000001
2020-08-08,1000011
2020-08-10,1000011
2020-08-11,1000011
2020-08-13,1000011
2020-08-14,1000011
2020-08-16,1000011
2020-08-17,1000011
2020-08-18,1000011
2020-08-19,1000011
2020-08-20,1010011
2020-08-21,1010011
2020-08-22,1010011
2020-08-23,1010011
2020-08-24,1010011
2020-08-25,1010011
2020-08-26,1010011
2020-08-27,1010011
2020-08-28,1010011
2020-08-29,1010011
2020-08-30,1010011
2020-08-31,1010011
2020-09-01,1010011
2020-09-02,1010011
2020-09-03,1010011
2020-09-04,1010011
2020-09-05,1010011
2020-09-06,1010011
2020-09-07,1010011
2020-09-08,1010011
2020-09-09,1010011
2020-09-10,1010010
2020-09-11,1010010
2020-09-12,1010010
2020-09-13,1010010
2020-09-14,1010010
2020-09-15,1010010
2020-09-16,1010010
2020-09-17,1010010
2020-09-18,1010010
2020-09-19,1010010
2020-09-20,1010010
2020-09-21,1010010
2020-09-22,1010011
2020-09-23,1000011
2020-09-24,1000011
2020-09-25,1000011
2020-09-26,1000011
2020-09-27,1000011
2020-09-28,1000011
2020-09-29,1000011
2020-09-30,1000011
2020-10-01,1000011
2020-10-02,1000011
2020-10-03,1000011
2020-10-04,1000011
2020-10-05,1000011
2020-10-06,1000011
2020-10-07,1000011
2020-10-08,1000011
2020-10-09,1000011
2020-10-10,1000011
2020-10-11,1000011
2020-10-12,0000011
2020-10-13,0000011
2020-10-14,0000011
2020-10-15,0000011
2020-10-16,0000011
2020-10-17,0000011
2020-10-18,0000011
2020-10-19,0000011
2020-10-20,0000011
2020-10-21,0000011
2020-10-22,0000011
2020-10-23,0010011
2020-10-24,0010011
2020-10-25,0010011
2020-10-26,0000011
2020-10-27,0000011
2020-10-28,0000011
2020-10-29,0000011
2020-10-30,0000011
2020-10-31,0000011
2020-11-01,0000011
2020-11-02,0000011
2020-11-03,0000011
2020-11-04,0100011
2020-11-05,0100011
2020-11-06,0100011
2020-11-07,0100011
2020-11-08,0100011
2020-11-09,0100011
2020-11-10,0100011
2020-11-11,0100011
2020-11-12,0100011
2020-11-13,0100011
2020-11-14,0100011
2020-11-15,0100011
2020-11-16,0100011
2020-11-17,0100011
2020-11-18,0100011
2020-11-19,0100011
2020-11-20,0100011
2020-11-21,0100011
2020-11-22,0100011
2020-11-23,0100011
2020-11-24,0100011
2020-11-25,0100011
2020-11-26,0100011
2020-11-27,0100011
2020-11-28,0100011
2020-11-29,0100011
2020-11-30,0100011
2020-12-01,0100011
2020-12-02,0100011
2020-12-04,0100011
2020-12-05,0100011
2020-12-06,0100011
2020-12-07,0100001
2020-12-08,0100001
2020-12-09,0100001
2020-12-10,0100001
2020-12-11,0100001
2020-12-13,0100001
2020-12-14,0100001
2020-12-15,0100001
2020-12-16,0100001
2020-12-17,0100001
2020-12-18,0100001
2020-12-19,0100001
2020-12-20,0100001
2020-12-21,0100001
2020-12-22,0100001
2020-12-23,0100001
2020-12-24,0100001
2020-12-25,0100001
2020-12-26,0100001
2020-12-27,0100001
2020-12-28,0100001
2020-12-29,0100001
2020-12-30,0100001
2020-12-31,0100001
2021-01-01,0100001
2021-01-02,0100001
2021-01-03,0100001
2021-01-04,0100001
2021-01-05,0100001
2021-01-06,0100001
2021-01-07,0100001
2021-01-08,0100001
2021-01-09,0100001
2021-01-10,0100001
2021-01-11,0100001
2021-01-12,0100001
2021-01-13,0100001
2021-01-14,0100001
2021-01-15,0100001
2021-01-16,0100001
2021-01-17,0100001
2021-01-18,0100001
2021-01-19,0100001
2021-01-20,0100001
2021-01-21,0100001
2021-01-22,0100001
2021-01-23,0100000
2021-01-24,0100000
2021-01-25,0100000
2021-01-26,0100000
2021-01-27,0100000
2021-01-28,0100000
2021-01-29,0100000
2021-01-30,0100000
2021-01-31,0100000
2021-02-01,0100000
2021-02-02,0100000
2021-02-03,0100000
2021-02-04,0100000
2021-02-05,1100000
2021-02-06,1100000
2021-02-07,0100000
2021-02-08,0100000
2021-02-09,0100000
2021-02-10,0100000
2021-02-11,0100000
2021-02-12,0100000
2021-02-13,0100000
2021-02-14,0100000
2021-02-15,0100000
2021-02-16,0100000
2021-02-17,0100000
2021-02-18,0100000
2021-02-19,1100000
2021-02-20,0100000
2021-02-21,0100000
2021-02-22,0100000
2021-02-23,0100000
2021-02-24,0100001
2021-02-25,0100001
2021-02-26,0100001
2021-02-27,0100000
2021-02-28,0100000
2021-03-01,1100100
2021-03-02,1000100
2021-03-03,1000101
2021-03-04,1000101
2021-03-05,1000101
2021-03-06,1100100
2021-03-07,1100100
2021-03-08,1000100
2021-03-09,1000101
2021-03-10,1000101
2021-03-11,1000100
2021-03-12,1000100
2021-03-13,1000100
2021-03-14,1000100
2021-03-15,1000100
2021-03-16,1000100
2021-03-17,1000100
2021-03-18,1000100
2021-03-19,1000100
2021-03-20,1000100
2021-03-21,1000100
2021-03-22,1000100
2021-03-23,1000100
2021-03-24,1001100
2021-03-25,1001100
2021-03-26,1001100
2021-03-27,1001100
2021-03-28,1000100
2021-03-29,1001100
2021-03-30,1001100
2021-03-31,1001100
2021-04-01,1001100
2021-04-02,1000100
2021-04-03,1000100
2021-04-04,1000100
2021-04-05,1000100
2021-04-06,1000101
2021-04-07,1000101
2021-04-08,1000101
2021-04-09,1000101
2021-04-10,1000101
2021-04-11,1000101
2021-04-12,1000001
2021-04-13,1000101
2021-04-14,1000001
2021-04-15,1000001
2021-04-16,1000001
2021-04-17,0000001
2021-04-18,0000001
2021-04-19,0000001
2021-04-20,0000001
2021-04-21,0000001
2021-04-22,0000001
2021-04-23,0000001
2021-04-24,0000001
2021-04-25,0000001
2021-04-26,0000001
2021-04-27,0000001
2021-04-28,0000001
2021-04-29,0000001
2021-04-30,0000001
2021-05-01,0000001
2021-05-02,0000001
2021-05-03,0000001
2021-05-05,0000001
2021-05-06,0000001
2021-05-07,0000001
2021-05-08,0000001
2021-05-09,0000001
2021-05-10,0000001
2021-05-11,0000001
2021-05-12,0000001
2021-05-15,0100001
2021-05-16,0100001
2021-05-17,0100001
2021-05-18,0100001
2021-05-19,0100001
2021-05-20,0100001
2021-05-21,0100001
2021-05-22,0100001
2021-05-23,0000001
2021-05-24,0000010
2021-05-25,0000010
2021-05-26,0010010
2021-05-27,0010010
2021-05-28,0010010
2021-05-29,0010010
2021-05-30,0010010
2021-05-31,0010010
2021-06-01,0010010
2021-06-02,1010010
2021-06-03,1010011
2021-06-04,1010011
2021-06-05,1010011
2021-06-07,1010011
2021-06-08,1010011
2021-06-09,1010011
2021-06-10,1010011
2021-06-11,1010011
2021-06-12,1010011
2021-06-13,1010011
2021-06-15,1010011
2021-06-16,1010011
2021-06-17,1010011
2021-06-18,1010011
2021-06-19,1010011
2021-06-20,1010011
2021-06-21,1010011
2021-06-22,1010011
2021-06-23,1010011
2021-06-24,1010011
2021-06-25,1010011
2021-06-26,1010011
2021-06-27,1010011
2021-06-28,1010011
2021-06-29,1010011
2021-06-30,1010011
2021-07-01,1010011
2021-07-02,1010011
2021-07-03,1010011
2021-07-06,0010011
2021-07-07,1010001
2021-07-08,0010011
2021-07-09,0010011
2021-07-10,1010011
2021-07-11,1010011
2021-07-12,1010010
2021-07-13,1010010
2021-07-14,1010010
2021-07-15,1010010
2021-07-16,1110010
2021-07-17,1110010
2021-07-18,1110010
2021-07-19,1110010
2021-07-20,1110010
2021-07-21,1010010
2021-07-22,1010010
2021-07-23,1010010
2021-07-24,1010010
2021-07-25,1010010
2021-07-26,1010010
2021-07-27,1010010
2021-07-28,1010010
2021-07-29,1010010
2021-07-30,1010010
2021-07-31,1010000
2021-08-01,1010000
2021-08-02,1010000
2021-08-03,1010000
2021-08-04,1010000
2021-08-05,1010000
2021-08-06,1010000
2021-08-07,1010000
2021-08-08,1010000
2021-08-09,1010010
2021-08-10,1010010
2021-08-11,1010010
2021-08-12,1010010
2021-08-13,1010010
2021-08-14,1010010
2021-08-15,1010001
2021-08-16,1000011
2021-08-17,0000001
2021-08-18,0000011
2021-08-19,0000011
2021-08-20,0000011
2021-08-21,0000010
2021-08-22,0000010
2021-08-23,0000010
2021-08-24,0000010
2021-08-25,1000001
2021-08-26,1000001
2021-08-27,1000011
2021-08-28,1000011
2021-08-29,1010011
2021-08-30,1010010
2021-08-31,1010010
2021-09-01,1010010
2021-09-02,1010010
2021-09-03,1010010
2021-09-04,1010010
2021-09-05,1010010
2021-09-06,1010011
2021-09-07,1010011
2021-09-08,1010011
2021-09-09,1010011
2021-09-10,1010011
2021-09-11,1010011
2021-09-12,1010011
2021-09-13,1010011
2021-09-14,1010011
2021-09-15,1010011
2021-09-16,1010011
2021-09-17,1010011
2021-09-18,1010011
2021-09-19,1010011
2021-09-20,1010011
2021-09-21,1010011
2021-09-22,1010011
2021-09-23,1010011
2021-09-24,1010011
2021-09-25,1010011
2021-09-26,1010011
2021-09-27,1010011
2021-09-28,1010011
2021-09-29,1010011
2021-09-30,1010011
2021-10-01,1010011
2021-10-02,1010011
2021-10-03,1010011
2021-10-04,1010011
2021-10-05,1010011
2021-10-06,1010011
2021-10-07,1010010
2021-10-08,1010010
2021-10-09,1010010
2021-10-10,1010010
2021-10-11,1010010
2021-10-12,1010010
2021-10-13,0010010
2021-10-14,0010010
2021-10-15,0010010
2021-10-16,0010010
2021-10-17,1010010
2021-10-18,1110010
2021-10-19,1110010
2021-10-20,1110010
2021-10-21,1110010
2021-10-22,1110010
2021-10-23,1110010
2021-10-24,1110010
2021-10-25,1110010
2021-10-26,1110010
2021-10-27,1110010
2021-10-28,1110010
2021-10-29,1110010
2021-10-30,1110010
2021-10-31,1110010
2021-11-01,1110010
2021-11-02,1110010
2021-11-03,1110010
2021-11-04,1110010
2021-11-05,1110010
2021-11-06,1100010
2021-11-07,1100010
2021-11-08,1100110
2021-11-09,1100110
2021-11-10,1100110
2021-11-11,1100110
2021-11-12,1100110
2021-11-13,1100110
2021-11-14,1100110
2021-11-15,1100110
2021-11-16,1100110
2021-11-17,1100110
2021-11-18,1100110
2021-11-19,1100110
2021-11-20,1100110
2021-11-21,1100110
2021-11-22,1100110
2021-11-23,1100110
2021-11-24,1100110
2021-11-25,1100110
2021-11-26,1100110
2021-11-27,1100110
2021-11-28,1100110
2021-11-29,1100110
2021-11-30,1100110
2021-12-01,1100110
2021-12-02,1100110
2021-12-03,1100110
2021-12-04,1100110
2021-12-05,1100110
2021-12-06,1100110
2021-12-07,1100110
2021-12-08,1100110
2021-12-09,1100110
2021-12-10,1100110
2021-12-11,1100110
2021-12-12,1100110
2021-12-13,1100110
2021-12-14,1100110
2021-12-15,1100110
2021-12-16,1100110
2021-12-17,1100110
2021-12-18,1100110
2021-12-19,0100111
2021-12-20,0100111
2021-12-21,0100110
2021-12-22,0100111
2021-12-23,0100111
2021-12-24,0100011
2021-12-25,0100011
2021-12-26,0100011
2021-12-27,0100001
2021-12-28,0100001
2021-12-29,0100001
2021-12-30,0100001
2021-12-31,0100001
2022-01-01,0100001
2022-01-02,0100001
2022-01-03,0100001
2022-01-04,0100001
2022-01-05,0100001
2022-01-06,0100001
2022-01-07,0100001
2022-01-08,0100001
2022-01-09,0100001
2022-01-10,0100001
2022-01-11,0100001
2022-01-12,0100001
2022-01-13,0100001
2022-01-14,0100001
2022-01-15,0100001
2022-01-16,0100001
2022-01-17,0100001
2022-01-18,0100001
2022-01-19,0100001
2022-01-20,0100001
2022-01-21,0100001
2022-01-22,0100001
2022-01-23,0100001
2022-01-24,0100001
2022-01-25,0100001
2022-01-26,0100001
2022-01-27,0100001
2022-01-28,0100001
2022-01-29,0100001
2022-01-30,0100001
2022-01-31,0100001
2022-02-01,0100001
2022-02-02,0100001
2022-02-03,0100001
2022-02-04,0100001
2022-02-05,0100001
2022-02-06,0100001
2022-02-07,0100001
2022-02-08,0100001
2022-02-09,0100001
2022-02-10,0100001
2022-02-11,0100001
2022-02-12,0100001
2022-02-13,0100001
2022-02-14,0100001
2022-02-15,0100001
2022-02-16,0100001
2022-02-17,0100000
2022-02-18,0100000
2022-02-19,0100000
2022-02-20,0100000
2022-02-21,0100000
2022-02-22,0100000
2022-02-23,0100000
2022-02-24,0100000
2022-02-25,0100000
2022-02-26,0100000
2022-02-28,0100000
2022-03-01,0100000
2022-03-02,0100000
2022-03-03,0100000
2022-03-04,0100000
2022-03-05,0100000
2022-03-06,0100000
2022-03-07,0100000
2022-03-08,0100000
2022-03-09,0100000
2022-03-10,0100000
2022-03-11,0100000
2022-03-12,0100000
2022-03-13,1000000
2022-03-14,1000000
2022-03-15,1000000
2022-03-16,1000000
2022-03-17,1000000
2022-03-18,1100000
2022-03-19,1000000
2022-03-20,1000000
2022-03-21,1000000
2022-03-22,1000000
2022-03-23,1000000
2022-03-24,1000001
2022-03-25,1000100
2022-03-26,1000000
2022-03-27,1000100
2022-03-28,1000100
2022-03-29,1000100
2022-03-30,1000101
2022-04-01,1000101
2022-04-02,1000001
2022-04-03,1000101
2022-04-04,1000001
2022-04-07,0000101
2022-04-08,0000001
2022-04-09,0000001
2022-04-10,0000101
2022-04-11,1000101
2022-04-12,0000101
2022-04-13,0000101
2022-04-17,0000101
2022-04-19,1000101
2022-04-20,0000101
2022-04-21,0000101
2022-04-22,0000101
2022-04-24,0000101
2022-04-25,0000101
2022-04-30,1000101
2022-05-01,0000101
2022-05-04,1000101
2022-05-05,0000101
2022-05-06,0000101
2022-05-08,0010101
2022-05-09,1010101
2022-05-11,0000101
2022-05-12,0000101
2022-05-13,0000101
2022-05-15,0000001
2022-05-16,0000001
2022-05-18,0010011
2022-05-19,1010011
2022-05-20,1010011
2022-05-21,1010011
2022-05-22,1010011
2022-05-23,1010011
2022-05-24,1010011
2022-05-25,1010011
2022-05-26,1010011
2022-05-27,1010011
2022-05-28,1010011
2022-05-29,0010011
2022-05-30,0010001
2022-05-31,0010001
2022-06-01,0010001
2022-06-02,0010001
2022-06-03,0010101
2022-06-04,1010101
2022-06-05,1010001
2022-06-07,1010001
2022-06-08,1010011
2022-06-09,1010011
2022-06-10,1010011
2022-06-11,1010011
2022-06-12,1010011
2022-06-13,1010011
2022-06-14,1010011
2022-06-15,1010011
2022-06-16,1010011
2022-06-17,1010011
2022-06-18,1010011
2022-06-19,1010011
2022-06-20,1010011
2022-06-21,1010011
2022-06-22,1010011
2022-06-23,1010011
2022-06-24,1010011
2022-06-25,1010011
2022-06-27,1010011
2022-06-28,1010011
2022-07-02,1011010
2022-07-03,1011010
2022-07-04,1011010
2022-07-05,1011010
2022-07-06,1011010
2022-07-08,1011010
2022-07-09,1011010
2022-07-10,1011010
2022-07-11,1011010
2022-07-12,1011010
2022-07-13,1011010
2022-07-14,1011010
2022-07-15,1001010
2022-07-16,1001010
2022-07-17,1001010
2022-07-18,1011010
2022-07-20,1011010
2022-07-21,1011010
2022-07-22,1011010
2022-07-23,1001010
2022-07-24,1001011
2022-07-25,1001011
2022-07-26,1001011
2022-07-27,1000011
2022-07-28,1000011
2022-07-29,1000011
2022-07-30,1000011
2022-07-31,1000011
2022-08-01,1000011
2022-08-02,1000011
2022-08-03,1000011
2022-08-04,1000011
2022-08-05,1000011
2022-08-06,1000011
2022-08-07,1001011
2022-08-08,1011011
2022-08-09,1011011
2022-08-10,1011011
2022-08-11,1011011
2022-08-12,1011011
2022-08-13,1011011
2022-08-14,1011011
2022-08-15,1011011
2022-08-16,1011011
2022-08-17,1011011
2022-08-18,1011011
2022-08-19,1011011
2022-08-20,1011011
2022-08-21,1011011
2022-08-22,1011011
2022-08-23,1011011
2022-08-24,1011011
2022-08-25,1011011
2022-08-26,1011011
2022-08-27,1011011
2022-08-28,1011011
2022-08-29,1011011
2022-08-30,1011011
2022-08-31,1011011
2022-09-01,1011011
2022-09-02,1011011
2022-09-03,1011010
2022-09-04,1011010
2022-09-05,1011010
2022-09-06,1011010
2022-09-07,1011010
2022-09-08,1011010
2022-09-09,1011010
2022-09-10,1011010
2022-09-11,1011010
2022-09-12,1011010
2022-09-13,1011010
2022-09-14,1011010
2022-09-15,1011010
2022-09-16,1011010
2022-09-17,1011010
2022-09-18,1011010
2022-09-19,1011010
2022-09-20,1011010
2022-09-21,1011010
2022-09-22,1011010
2022-09-23,1011010
2022-09-24,1011010
2022-09-25,1011010
2022-09-26,1011010
2022-09-27,1011010
2022-09-28,1011010
2022-09-29,1011010
2022-09-30,1011010
2022-11-01,1010010
2022-11-02,1110010
2022-11-03,1100110
2022-11-04,1100110
2022-11-05,1100110
2022-11-06,1100110
2022-11-07,1100110
2022-11-08,1100110
2022-11-09,1100110
2022-11-10,1100110
2022-11-11,1100110
2022-11-12,1100110
2022-11-13,1100110
2022-11-14,1100110
2022-11-15,1100110
2022-11-16,1100110
2022-11-17,1100110
2022-11-18,1100110
2022-11-19,1100110
2022-11-20,1100110
2022-11-21,1100110
2022-11-22,1100110
2022-11-23,1100110
2022-11-24,1100110
2022-11-29,1100110
2022-12-01,1100110
2022-12-02,1100110
2022-12-03,1100110
2022-12-04,1100110
2022-12-05,1100110
2022-12-06,1100110
2022-12-07,1100110
2022-12-08,1100110
2022-12-09,1100110
2022-12-13,1100110
2022-12-14,1100110
2022-12-15,1100110
2022-12-16,1100110
2022-12-17,1100110
2022-12-18,1100110
2022-12-19,1100110
2022-12-20,1100110
2022-12-22,1100110
2022-12-23,1100110
2022-12-24,1100110
2022-12-25,1100110
2022-12-26,1100110
2022-12-27,1100110
2022-12-28,1100110
2022-12-29,1100110
2022-12-30,1100110
2022-12-31,1100110
2023-01-01,1100110
2023-01-02,1100110
2023-01-03,1100110
2023-01-04,1100110
2023-01-05,1100110
2023-01-06,1100110
2023-01-07,1100110
2023-01-08,1100110
2023-01-09,1100110
2023-01-10,1100110
2023-01-11,1100110
2023-01-12,1100110
2023-01-13,1100110
2023-01-14,1100110
2023-01-15,1100110
2023-01-16,1100110
2023-01-17,1100110
2023-01-18,1100110
2023-01-19,1100110
2023-01-20,1100110
2023-01-21,1100110
2023-01-22,1100110
2023-01-23,1100110
2023-01-24,1100110
2023-01-25,1100110
2023-01-26,1100110
2023-01-27,1100110
2023-01-28,1100110
2023-01-29,1100110
2023-01-30,1100110
2023-01-31,1100110
2023-02-01,1100110
2023-02-02,1100110
2023-02-03,1100110
2023-02-04,1100110
2023-02-05,1100110
2023-02-06,1100110
2023-02-07,1100110
2023-02-08,1100110
2023-02-11,1100110
2023-02-12,1100110
2023-02-13,1100110
2023-02-14,1100110
2023-02-15,1100110
2023-02-18,1100110
2023-02-19,1100110
2023-02-21,1100110
2023-02-22,1100110
2023-02-23,1100110
2023-02-24,1100100
2023-02-25,1100110
2023-02-26,1100110
2023-02-27,1100110
2023-02-28,1100110
2023-03-01,1100110
2023-03-02,1100110
2023-03-03,1100110
2023-03-04,1100110
2023-03-05,1100110
2023-03-06,1100110
2023-03-07,1100110
2023-03-08,1100110
2023-03-09,1100110
2023-03-10,1100110
2023-03-11,1100110
